x coord, t coord, heat
0.89, 42, 0.165429
0.9, 42, 0.151228
0.91, 42, 0.136793
0.92, 42, 0.122146
0.93, 42, 0.107306
0.94, 42, 0.0922973
0.95, 42, 0.0771416
0.96, 42, 0.0618627
0.97, 42, 0.0464845
0.98, 42, 0.0310314
0.99, 42, 0.0155283
1, 42, 0
0, 43, 0
0.01, 43, 0.0152827
0.02, 43, 0.0305413
0.03, 43, 0.045752
0.04, 43, 0.060891
0.05, 43, 0.075935
0.06, 43, 0.0908608
0.07, 43, 0.105646
0.08, 43, 0.120269
0.09, 43, 0.134707
0.1, 43, 0.148942
0.11, 43, 0.162952
0.12, 43, 0.17672
0.13, 43, 0.190228
0.14, 43, 0.203457
0.15, 43, 0.216394
0.16, 43, 0.229024
0.17, 43, 0.241332
0.18, 43, 0.253307
0.19, 43, 0.264937
0.2, 43, 0.276212
0.21, 43, 0.287125
0.22, 43, 0.297666
0.23, 43, 0.30783
0.24, 43, 0.317611
0.25, 43, 0.327006
0.26, 43, 0.336009
0.27, 43, 0.344621
0.28, 43, 0.352838
0.29, 43, 0.360661
0.3, 43, 0.36809
0.31, 43, 0.375126
0.32, 43, 0.381771
0.33, 43, 0.388027
0.34, 43, 0.393897
0.35, 43, 0.399384
0.36, 43, 0.404492
0.37, 43, 0.409224
0.38, 43, 0.413584
0.39, 43, 0.417577
0.4, 43, 0.421206
0.41, 43, 0.424476
0.42, 43, 0.42739
0.43, 43, 0.429952
0.44, 43, 0.432164
0.45, 43, 0.434031
0.46, 43, 0.435555
0.47, 43, 0.436738
0.48, 43, 0.437582
0.49, 43, 0.438087
0.5, 43, 0.438256
0.51, 43, 0.438087
0.52, 43, 0.437582
0.53, 43, 0.436738
0.54, 43, 0.435555
0.55, 43, 0.434031
0.56, 43, 0.432164
0.57, 43, 0.429952
0.58, 43, 0.42739
0.59, 43, 0.424476
0.6, 43, 0.421206
0.61, 43, 0.417577
0.62, 43, 0.413584
0.63, 43, 0.409224
0.64, 43, 0.404492
0.65, 43, 0.399384
0.66, 43, 0.393897
0.67, 43, 0.388027
0.68, 43, 0.381771
0.69, 43, 0.375126
0.7, 43, 0.36809
0.71, 43, 0.360661
0.72, 43, 0.352838
0.73, 43, 0.344621
0.74, 43, 0.336009
0.75, 43, 0.327006
0.76, 43, 0.317611
0.77, 43, 0.30783
0.78, 43, 0.297666
0.79, 43, 0.287125
0.8, 43, 0.276212
0.81, 43, 0.264937
0.82, 43, 0.253307
0.83, 43, 0.241332
0.84, 43, 0.229024
0.85, 43, 0.216394
0.86, 43, 0.203457
0.87, 43, 0.190228
0.88, 43, 0.17672
0.89, 43, 0.162952
0.9, 43, 0.148942
0.91, 43, 0.134707
0.92, 43, 0.120269
0.93, 43, 0.105646
0.94, 43, 0.0908608
0.95, 43, 0.075935
0.96, 43, 0.060891
0.97, 43, 0.045752
0.98, 43, 0.0305413
0.99, 43, 0.0152827
1, 43, 0
0, 44, 0
0.01, 44, 0.0150474
0.02, 44, 0.0300717
0.03, 44, 0.0450501
0.04, 44, 0.0599597
0.05, 44, 0.0747781
0.06, 44, 0.0894831
0.07, 44, 0.104053
0.08, 44, 0.118467
0.09, 44, 0.132705
0.1, 44, 0.146746
0.11, 44, 0.160572
0.12, 44, 0.174164
0.13, 44, 0.187506
0.14, 44, 0.200581
0.15, 44, 0.213373
0.16, 44, 0.225869
0.17, 44, 0.238055
0.18, 44, 0.249918
0.19, 44, 0.261449
0.2, 44, 0.272636
0.21, 44, 0.283471
0.22, 44, 0.293947
0.23, 44, 0.304055
0.24, 44, 0.313791
0.25, 44, 0.323151
0.26, 44, 0.332129
0.27, 44, 0.340724
0.28, 44, 0.348934
0.29, 44, 0.356757
0.3, 44, 0.364193
0.31, 44, 0.371243
0.32, 44, 0.377907
0.33, 44, 0.384187
0.34, 44, 0.390085
0.35, 44, 0.395603
0.36, 44, 0.400744
0.37, 44, 0.405512
0.38, 44, 0.409909
0.39, 44, 0.413938
0.4, 44, 0.417604
0.41, 44, 0.420909
0.42, 44, 0.423856
0.43, 44, 0.426448
